uid,seed,K_A,n_unique_rules_A,C_B,C_B_LB,lambda_min_A,tr_A,beta_A,v_A,lambda_min_boot_q05,B_B,c_B
AEU5M6JCO5KF336DF6TDB5FVY3TQ,20260303,26,31,0.8558558558558559,0.7403556011039398,-8.712432234159225e-18,0.8122422355020619,-3.43244686507548e-16,0.025382569859439433,-3.1771298926614614e-17,111,0.29189039732958433
AG3AVVQWEAP4AXNUT3EZ6QK4FOBA,20260101,28,34,0.7969924812030075,0.6838219357991082,1.0204907386241312e-05,0.8663342667850554,0.000376941151793022,0.027072945837032982,-2.747384948614283e-17,133,0.26665852752173136
AG3AVVQWEAP4AXNUT3EZ6QK4FOBA,20260202,28,34,0.7969924812030075,0.6838219357991082,2.7979847039672487e-05,0.9085957243357694,0.0009854273812746263,0.028393616385492794,-3.360207937593839e-17,133,0.26665852752173136
AG3AVVQWEAP4AXNUT3EZ6QK4FOBA,20260303,28,34,0.7969924812030075,0.6838219357991082,7.420221216633732e-06,0.8721228058192748,0.00027226335253235456,0.027253837681852338,-2.6885540925126667e-17,133,0.26665852752173136
AF4GIVSP5XNFHPDX2IOFMUQ3EAIQ,20260101,25,29,0.7676767676767676,0.630354463119176,-6.0690009988986525e-18,0.8979719910159862,-2.1627404184959648e-16,0.02806162471924957,-2.899465463764791e-17,99,0.30907487324561833
AF4GIVSP5XNFHPDX2IOFMUQ3EAIQ,20260202,25,29,0.7676767676767676,0.630354463119176,-7.563656634313402e-18,0.9224137931034483,-2.623952656688911e-16,0.02882543103448276,-3.6247240790465055e-17,99,0.30907487324561833
AF4GIVSP5XNFHPDX2IOFMUQ3EAIQ,20260303,25,29,0.7676767676767676,0.630354463119176,-5.519962203563729e-18,0.904412736160655,-1.9530772118921396e-16,0.028262898005020468,-3.704496007453407e-17,99,0.30907487324561833
AHFJDIN4IJQSW5KVUA3I2XKUYP6A,20260101,33,51,0.9305555555555556,0.8845355107528045,0.0008357932578126485,0.8759147196951796,0.030534233126384962,0.027372334990474364,9.317721284666817e-05,360,0.16208023090353627
AHFJDIN4IJQSW5KVUA3I2XKUYP6A,20260202,33,51,0.9305555555555556,0.8845355107528045,0.0006368010502962639,0.9047482351724954,0.022522987962054805,0.02827338234914048,0.00010670883397128107,360,0.16208023090353627
AHFJDIN4IJQSW5KVUA3I2XKUYP6A,20260303,33,51,0.9305555555555556,0.8845355107528045,0.0006579201388685777,0.8843585701205102,0.023806457194083124,0.027636205316265944,8.290462333442828e-05,360,0.16208023090353627
AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,20260101,22,25,0.7857142857142857,0.5990868734757044,-1.8120772477630073e-17,0.9025493421052628,-6.424742584506075e-16,0.028204666940789463,-3.815276419679718e-17,56,0.41094839026651225
AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,20260202,22,25,0.7857142857142857,0.5990868734757044,-2.7736439533184024e-17,0.9012075831024928,-9.848630678476518e-16,0.0281627369719529,-4.6669168988497856e-17,56,0.41094839026651225
AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,20260303,22,25,0.7857142857142857,0.5990868734757044,-2.3657052773587257e-17,0.8943256578947365,-8.464765402536347e-16,0.027947676809210516,-4.022241121472802e-17,56,0.41094839026651225
AHP7BUI4D45CYAPTKRACMKC2XXSA,20260101,19,22,0.8266666666666667,0.6749602244497424,-4.502380305424068e-17,0.8512854194032644,-1.6924543342298163e-15,0.026602669356352013,-5.403044039282169e-17,75,0.35509999436605094
AHP7BUI4D45CYAPTKRACMKC2XXSA,20260202,19,22,0.8266666666666667,0.6749602244497424,-2.9978769562529705e-17,0.9040157628072805,-1.0611768792857432e-15,0.028250492587727515,-5.644959720274869e-17,75,0.35509999436605094
AHP7BUI4D45CYAPTKRACMKC2XXSA,20260303,19,22,0.8266666666666667,0.6749602244497424,-1.978391098785058e-17,0.8558359917432913,-7.397271880581449e-16,0.026744874741977853,-5.3601496823138306e-17,75,0.35509999436605094
AHZ6BIV3PNMZA33V3QM2AX75PCYQ,20260101,26,29,0.8,0.6134936628587425,-1.946704054260942e-17,0.8578559027777777,-7.261654263220378e-16,0.026807996961805552,-3.9528764116103147e-17,55,0.41466745602860017
AHZ6BIV3PNMZA33V3QM2AX75PCYQ,20260202,26,29,0.8,0.6134936628587425,-8.980100556514767e-18,0.9355227623456788,-3.0716860067408053e-16,0.02923508632330246,-5.150909643226644e-17,55,0.41466745602860017
AHZ6BIV3PNMZA33V3QM2AX75PCYQ,20260303,26,29,0.8,0.6134936628587425,-8.491829810488073e-18,0.8841628086419746,-3.0733995060592267e-16,0.027630087770061706,-4.594294318343688e-17,55,0.41466745602860017
AEFDGIRF3LYGCBIDRYDTH432OCSA,20260101,11,14,0.7213114754098361,0.5370436266583215,-3.694536404764943e-17,0.7513194444444441,-1.5735672199978617e-15,0.023478732638888878,-7.019248890687371e-17,61,0.3937462037268508
AEFDGIRF3LYGCBIDRYDTH432OCSA,20260202,11,14,0.7213114754098361,0.5370436266583215,-2.695280870953248e-17,0.7879513888888887,-1.0945978278193777e-15,0.024623480902777772,-7.344593288353929e-17,61,0.3937462037268508
AEFDGIRF3LYGCBIDRYDTH432OCSA,20260303,11,14,0.7213114754098361,0.5370436266583215,-2.5165371650163612e-17,0.7510763888888891,-1.0721837415186899e-15,0.023471137152777783,-9.254159847929276e-17,61,0.3937462037268508
AFGM6B54XANJUD63MYIAYPXTR23A,20260101,13,15,0.8253968253968254,0.657148642807575,-8.023860443299748e-17,0.7347933884297518,-3.494363697723162e-15,0.022962293388429745,-7.915610895312531e-17,63,0.38744585796686215
AFGM6B54XANJUD63MYIAYPXTR23A,20260202,13,15,0.8253968253968254,0.657148642807575,-2.922508115716302e-17,0.8276859504132229,-1.1299002919674014e-15,0.025865185950413216,-7.243132567176826e-17,63,0.38744585796686215
AFGM6B54XANJUD63MYIAYPXTR23A,20260303,13,15,0.8253968253968254,0.657148642807575,-3.0975181349228304e-17,0.8016528925619832,-1.2364525998372374e-15,0.025051652892561976,-7.535300709625433e-17,63,0.38744585796686215
AFIHEN3RXXPCERCJVKVQR2OTYB4A,20260101,16,19,0.7678571428571429,0.5790110416470615,-3.126283586056842e-17,0.7899408284023668,-1.2664375755352362e-15,0.024685650887573962,-5.55438730998118e-17,56,0.41094839026651225
AFIHEN3RXXPCERCJVKVQR2OTYB4A,20260202,16,19,0.7678571428571429,0.5790110416470615,-2.86149366015295e-17,0.8462130177514793,-1.0820892045386445e-15,0.026444156804733727,-8.044365482922829e-17,56,0.41094839026651225
AFIHEN3RXXPCERCJVKVQR2OTYB4A,20260303,16,19,0.7678571428571429,0.5790110416470615,-2.4214344560517717e-17,0.802958579881657,-9.650049770322755e-16,0.02509245562130178,-5.855708860260588e-17,56,0.41094839026651225
AF3XL6NAZUIRBPWC32GOBE6WCQ4Q,20260101,16,18,0.7647058823529411,0.5949904391667284,-1.6789056928449743e-17,0.761124955500178,-7.058628387205287e-16,0.023785154859380563,-5.366809640326371e-17,68,0.3729295874619298
AF3XL6NAZUIRBPWC32GOBE6WCQ4Q,20260202,16,18,0.7647058823529411,0.5949904391667284,-5.017436291146651e-17,0.847009611961552,-1.8955860600550183e-15,0.0264690503737985,-8.342210569727122e-17,68,0.3729295874619298
AF3XL6NAZUIRBPWC32GOBE6WCQ4Q,20260303,16,18,0.7647058823529411,0.5949904391667284,-2.3374678567211197e-17,0.8066927732289072,-9.272299678064783e-16,0.02520914916340335,-6.010703831249337e-17,68,0.3729295874619298
AEJY24XTMIMXD5G7KDKFUTUJSGYQ,20260101,16,18,0.7346938775510204,0.5280384693894444,-1.964750796037982e-17,0.8763636363636367,-7.174193778063998e-16,0.027386363636363646,-5.481649020739899e-17,49,0.43932230857815885
AEJY24XTMIMXD5G7KDKFUTUJSGYQ,20260202,16,18,0.7346938775510204,0.5280384693894444,-2.3033210361672054e-17,0.8811570247933882,-8.364714924066237e-16,0.02753615702479338,-5.602325732701666e-17,49,0.43932230857815885
AEJY24XTMIMXD5G7KDKFUTUJSGYQ,20260303,16,18,0.7346938775510204,0.5280384693894444,-1.7419457818355696e-17,0.8544628099173553,-6.523661927911138e-16,0.026701962809917355,-5.3756103363709017e-17,49,0.43932230857815885
AF4DEGIQ6C7TB4CHIWRXZACZOH5Q,20260101,34,47,0.9069767441860465,0.8451817058390024,0.00043122579477343834,0.8306327378596863,0.016612908212968902,0.025957273058115196,9.510323311910754e-08,258,0.1914570857850832
AF4DEGIQ6C7TB4CHIWRXZACZOH5Q,20260202,34,47,0.9069767441860465,0.8451817058390024,0.0003723151131024586,0.8708254423653113,0.013681368319829953,0.02721329507391598,1.553771416454915e-06,258,0.1914570857850832
AF4DEGIQ6C7TB4CHIWRXZACZOH5Q,20260303,34,47,0.9069767441860465,0.8451817058390024,0.0003618932577039332,0.8527527700831021,0.013580236444611392,0.02664852406509694,1.1367127846111136e-07,258,0.1914570857850832
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,20260101,28,63,0.9374398460057748,0.9134267984925636,0.0004386239750718668,0.842397710805738,0.016661924673174375,0.026324928462679312,0.0001998897975439541,1039,0.09540552447320552
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,20260202,28,63,0.9374398460057748,0.9134267984925636,0.00044404566542862237,0.895931435159038,0.015859987423249164,0.027997857348719936,0.00017754583778579891,1039,0.09540552447320552
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,20260303,28,63,0.9374398460057748,0.9134267984925636,0.00043216424269462445,0.8696286593230335,0.01590248391421855,0.027175895603844796,0.000186787404086818,1039,0.09540552447320552
AGG2BATBE7D535HKUBX32J3GQT2A,20260101,21,26,0.9,0.7803704489029908,-2.4537579507686705e-17,0.862953455096372,-9.099013853050574e-16,0.026967295471761625,-4.875489896046744e-17,90,0.32416046180707253
AGG2BATBE7D535HKUBX32J3GQT2A,20260202,21,26,0.9,0.7803704489029908,-6.354127622702454e-18,0.8563252251493982,-2.3744726647636047e-16,0.026760163285918695,-5.202008639210024e-17,90,0.32416046180707253
AGG2BATBE7D535HKUBX32J3GQT2A,20260303,21,26,0.9,0.7803704489029908,-1.2098798231664178e-17,0.855504587155963,-4.525534394857337e-16,0.026734518348623844,-4.5286047824778196e-17,90,0.32416046180707253
AHS7HSTNO5ORIHDOY222WWITN6AA,20260101,16,19,0.7454545454545455,0.5524023011875804,-2.079060502753842e-17,0.8522697710718002,-7.806206244351012e-16,0.026633430345993758,-5.477176078886704e-17,55,0.41466745602860017
AHS7HSTNO5ORIHDOY222WWITN6AA,20260202,16,19,0.7454545454545455,0.5524023011875804,-3.086900223449991e-17,0.9377926638917791,-1.0533331188630303e-15,0.029306020746618096,-6.71423283196581e-17,55,0.41466745602860017
AHS7HSTNO5ORIHDOY222WWITN6AA,20260303,16,19,0.7454545454545455,0.5524023011875804,-1.2789977822640548e-17,0.8223204994797085,-4.977126200592752e-16,0.02569751560874089,-4.6239037898137613e-17,55,0.41466745602860017
AHUXZHGF64SVOMETLDTARSRD37WQ,20260101,18,20,0.6862745098039216,0.4814717134782744,-1.5909051565366077e-17,0.8170553935860054,-6.230785012719292e-16,0.02553298104956267,-5.250303327278324e-17,51,0.4306219954198425
AHUXZHGF64SVOMETLDTARSRD37WQ,20260202,18,20,0.6862745098039216,0.4814717134782744,-2.040785495996799e-17,0.8612036651395251,-7.583007192766345e-16,0.02691261453561016,-5.5451629695454716e-17,51,0.4306219954198425
AHUXZHGF64SVOMETLDTARSRD37WQ,20260303,18,20,0.6862745098039216,0.4814717134782744,-3.012357455933074e-17,0.8386089129529362,-1.1494683290501612e-15,0.026206528529779255,-5.687792301114964e-17,51,0.4306219954198425
AHZUGNMXZS6QEGBMVOIX6HDAPGHA,20260101,25,34,0.8817204301075269,0.8009990760762585,1.63951865552658e-05,0.8841992002686121,0.0005933572091098055,0.027631225008394128,-2.2402369947053452e-17,186,0.22548872191127706
AHZUGNMXZS6QEGBMVOIX6HDAPGHA,20260202,25,34,0.8817204301075269,0.8009990760762585,4.022814906569176e-06,0.9213165043802084,0.0001397240540011963,0.028791140761881513,-2.9091973092445397e-17,186,0.22548872191127706
AHZUGNMXZS6QEGBMVOIX6HDAPGHA,20260303,25,34,0.8817204301075269,0.8009990760762585,2.030001292579872e-06,0.8760721589695063,7.414919044906778e-05,0.027377254967797072,-2.2718442902533665e-17,186,0.22548872191127706
AF3YEJ63COKWZNJHQ2JQP5B6AQ3A,20260101,32,54,0.9083333333333333,0.86543274824426,0.0004778159981424924,0.8502234029706555,0.01798364040220083,0.026569481342832983,8.137711904490756e-05,480,0.14036559741371005
AF3YEJ63COKWZNJHQ2JQP5B6AQ3A,20260202,32,54,0.9083333333333333,0.86543274824426,0.0004176347257557558,0.8974242241275203,0.014891854782699927,0.02804450700398501,9.25019356774798e-05,480,0.14036559741371005
AF3YEJ63COKWZNJHQ2JQP5B6AQ3A,20260303,32,54,0.9083333333333333,0.86543274824426,0.0007746671789277071,0.860245139475909,0.028816611205486328,0.026882660608622155,7.679841189383914e-05,480,0.14036559741371005
AG6R6E7V6BAR3QP5LEY7RNMGDLOQ,20260101,16,18,0.7413793103448276,0.5535472478688948,-2.22352197896892e-17,0.8058832908163263,-8.829157290869092e-16,0.025183852838010196,-5.3611058817304335e-17,58,0.4038009165056743
AG6R6E7V6BAR3QP5LEY7RNMGDLOQ,20260202,16,18,0.7413793103448276,0.5535472478688948,-6.110380231112942e-17,0.8748007015306118,-2.235162443897193e-15,0.02733752192283162,-7.972381624183501e-17,58,0.4038009165056743
AG6R6E7V6BAR3QP5LEY7RNMGDLOQ,20260303,16,18,0.7413793103448276,0.5535472478688948,-5.3508529613028017e-17,0.8223852040816323,-2.082081412844742e-15,0.02569953762755101,-5.575403421934457e-17,58,0.4038009165056743
AGZIBDQ3D7BRKY7DVKB76XTWV52A,20260101,32,41,0.9050279329608939,0.8276862231868589,0.0001049356901553897,0.8366507096665828,0.004013553142518289,0.026145334677080714,-1.716274284666485e-17,179,0.22985543732207753
AGZIBDQ3D7BRKY7DVKB76XTWV52A,20260202,32,41,0.9050279329608939,0.8276862231868589,0.00031982644923533556,0.8777259875143475,0.01166018383996343,0.02742893710982336,-1.5777254175545958e-17,179,0.22985543732207753
AGZIBDQ3D7BRKY7DVKB76XTWV52A,20260303,32,41,0.9050279329608939,0.8276862231868589,0.0002121402922167293,0.8559180873995688,0.007931237171958795,0.026747440231236524,-1.447144674360966e-17,179,0.22985543732207753
AFCB2RZXCJKPRGE44SMQQUEGXHNQ,20260101,20,22,0.8571428571428571,0.6954990312423112,-2.144937209553805e-17,0.8599537037037038,-7.981591382199676e-16,0.026873553240740745,-5.0252615929527846e-17,63,0.38744585796686215
AFCB2RZXCJKPRGE44SMQQUEGXHNQ,20260202,20,22,0.8571428571428571,0.6954990312423112,-1.8522998820311693e-17,0.8526234567901232,-6.951907756343591e-16,0.02664448302469135,-4.727480971325676e-17,63,0.38744585796686215
AFCB2RZXCJKPRGE44SMQQUEGXHNQ,20260303,20,22,0.8571428571428571,0.6954990312423112,-1.1566067874480256e-17,0.83423353909465,-4.436577464687331e-16,0.026069798096707814,-4.891112481744495e-17,63,0.38744585796686215
AGJVKDYEXLVUSML3TOBXGQOOOL3A,20260101,20,24,0.8850574712643678,0.7586399170992263,-1.2099265632557032e-17,0.8434225476581241,-4.590540071721731e-16,0.026356954614316377,-3.6008082468436916e-17,87,0.3297020677023652
AGJVKDYEXLVUSML3TOBXGQOOOL3A,20260202,20,24,0.8850574712643678,0.7586399170992263,-3.9887768662880144e-17,0.8814859234945079,-1.4480192629191965e-15,0.027546435109203373,-4.503876536283598e-17,87,0.3297020677023652
AGJVKDYEXLVUSML3TOBXGQOOOL3A,20260303,20,24,0.8850574712643678,0.7586399170992263,-4.8306897150503835e-17,0.8604342885999242,-1.796558702154282e-15,0.02688857151874763,-5.205558822042807e-17,87,0.3297020677023652
AFWNPBOKTPX5C4TKH7S35X27ICSQ,20260101,12,14,0.7777777777777778,0.586219469150203,-2.2097476100136935e-17,0.7711819152723388,-9.169292240919142e-16,0.024099434852260588,-6.921933082388064e-17,54,0.41848935669256576
AFWNPBOKTPX5C4TKH7S35X27ICSQ,20260202,12,14,0.7777777777777778,0.586219469150203,-2.1620469254069582e-17,0.8651655393378428,-7.996793499886045e-16,0.027036423104307587,-7.806576620319724e-17,54,0.41848935669256576
AFWNPBOKTPX5C4TKH7S35X27ICSQ,20260303,12,14,0.7777777777777778,0.586219469150203,-2.6250675662308468e-17,0.801975792096832,-1.047440121599637e-15,0.025061743503026,-6.711890092027827e-17,54,0.41848935669256576
AGTDSYZFQTJXWDV2UIK642M2WSGQ,20260101,16,18,0.7236842105263158,0.560375520892265,-1.474989015490782e-17,0.7688536352040818,-6.138964080357962e-16,0.024026676100127556,-6.72531999400152e-17,76,0.3527560743985869
AGTDSYZFQTJXWDV2UIK642M2WSGQ,20260202,16,18,0.7236842105263158,0.560375520892265,-2.7169256130686998e-17,0.8347018494897964,-1.0415889179033284e-15,0.026084432796556138,-8.647558861166066e-17,76,0.3527560743985869
AGTDSYZFQTJXWDV2UIK642M2WSGQ,20260303,16,18,0.7236842105263158,0.560375520892265,-2.776839064901079e-17,0.8025749362244897,-1.1071720043345543e-15,0.025080466757015304,-6.913967389705426e-17,76,0.3527560743985869
AHOHXQZCEU3KDM3TPKZRNCJ3ITVA_1,20260101,30,36,0.7938144329896907,0.6581522023099097,0.00015943453415163825,0.8762760416666664,0.005822257884796967,0.027383626302083325,-2.822595062797636e-17,97,0.31224495489073745
AHOHXQZCEU3KDM3TPKZRNCJ3ITVA_1,20260202,30,36,0.7938144329896907,0.6581522023099097,0.0001126780271294322,0.9117447916666668,0.003954721651385172,0.028492024739583337,-2.8747094746557614e-17,97,0.31224495489073745
AHOHXQZCEU3KDM3TPKZRNCJ3ITVA_1,20260303,30,36,0.7938144329896907,0.6581522023099097,6.779178330025246e-05,0.884470486111111,0.0024526958215941616,0.02763970269097222,-2.6380575048061962e-17,97,0.31224495489073745
AHAS2LMQPE7IIOHNA4T7VMF7X7PQ,20260101,18,21,0.7446808510638298,0.6009870154784669,-1.716493945967116e-17,0.812610229276896,-6.759428357162746e-16,0.025394069664903,-5.1786909697835293e-17,94,0.3171884541160824
AHAS2LMQPE7IIOHNA4T7VMF7X7PQ,20260202,18,21,0.7446808510638298,0.6009870154784669,-1.8627335950397425e-17,0.8318216175359029,-7.165896363435036e-16,0.025994425547996965,-5.621923957595553e-17,94,0.3171884541160824
AHAS2LMQPE7IIOHNA4T7VMF7X7PQ,20260303,18,21,0.7446808510638298,0.6009870154784669,-1.4319762795878606e-17,0.8321365583270344,-5.506697246776021e-16,0.026004267447719824,-5.341341786510114e-17,94,0.3171884541160824
AEUTQXGWATQAYOKDGV4QUHODIJWQ,20260101,22,26,0.8846153846153846,0.7492796568721534,-1.9849227842324552e-17,0.8553639846743291,-7.425789515748925e-16,0.026730124521072783,-3.8411327142878847e-17,78,0.3482041924133042
AEUTQXGWATQAYOKDGV4QUHODIJWQ,20260202,22,26,0.8846153846153846,0.7492796568721534,-1.4918412173608298e-17,0.905700885189589,-5.270936546070995e-16,0.028303152662174657,-4.451274101872455e-17,78,0.3482041924133042
AEUTQXGWATQAYOKDGV4QUHODIJWQ,20260303,22,26,0.8846153846153846,0.7492796568721534,-2.9915173319688363e-18,0.8808957590170434,-1.0867183051241211e-16,0.027527992469282607,-4.828491234373889e-17,78,0.3482041924133042
AHEQLVKBTZMVBMFTEKGE4OT2AVMA,20260101,26,30,0.881578947368421,0.7432263119949354,-6.0822629247240035e-18,0.8790477925864222,-2.214127778178035e-16,0.027470243518325693,-3.683894188538666e-17,76,0.3527560743985869
AHEQLVKBTZMVBMFTEKGE4OT2AVMA,20260202,26,30,0.881578947368421,0.7432263119949354,-1.1075011008016461e-17,0.9132913369429402,-3.8804742574566726e-16,0.02854035427946688,-3.3882883541318126e-17,76,0.3527560743985869
AHEQLVKBTZMVBMFTEKGE4OT2AVMA,20260303,26,30,0.881578947368421,0.7432263119949354,-7.827367878273569e-18,0.8940285297792585,-2.8016530095141184e-16,0.02793839155560183,-3.2506198003270175e-17,76,0.3527560743985869
AGULCZYDH3AYLJNW4UYR4SW4EHQQ,20260101,18,20,0.746031746031746,0.5669930617557406,-1.5400773713707684e-17,0.8069993622448979,-6.106879161189346e-16,0.02521873007015306,-5.3944077549378145e-17,63,0.38744585796686215
AGULCZYDH3AYLJNW4UYR4SW4EHQQ,20260202,18,20,0.746031746031746,0.5669930617557406,-1.6831038112502827e-17,0.8840481505102042,-6.092351635929062e-16,0.027626504703443883,-6.241158534950356e-17,63,0.38744585796686215
AGULCZYDH3AYLJNW4UYR4SW4EHQQ,20260303,18,20,0.746031746031746,0.5669930617557406,-1.4612580807610782e-17,0.8392059948979589,-5.571964317299735e-16,0.026225187340561215,-5.761899157606786e-17,63,0.38744585796686215
AEBXQ4RSEVDK3FFEU4TKV3Q4HFBA,20260101,22,26,0.8103448275862069,0.6899934700213175,-1.1784409865691756e-17,0.8332926432291665,-4.525434356900094e-16,0.026040395100911454,-4.259987829910316e-17,116,0.2855303663105052
AEBXQ4RSEVDK3FFEU4TKV3Q4HFBA,20260202,22,26,0.8103448275862069,0.6899934700213175,-1.3826442761419613e-17,0.8931070963541663,-4.954010220852319e-16,0.027909596761067697,-5.082516569499936e-17,116,0.2855303663105052
AEBXQ4RSEVDK3FFEU4TKV3Q4HFBA,20260303,22,26,0.8103448275862069,0.6899934700213175,-1.7671326587692372e-17,0.8367513020833328,-6.758070760072017e-16,0.02614847819010415,-4.388270327858788e-17,116,0.2855303663105052
AEKY7KSHVOAC23ECEPRCZNZM2ZSA,20260101,20,23,0.765625,0.5901581119804671,-1.6188341756891456e-17,0.8049352598986675,-6.435634789880374e-16,0.02515422687183336,-5.377107095675572e-17,64,0.384407020005889
AEKY7KSHVOAC23ECEPRCZNZM2ZSA,20260202,20,23,0.765625,0.5901581119804671,-2.3029735255717006e-17,0.8556014261587541,-8.613257360866123e-16,0.026737544567461066,-6.914821085986981e-17,64,0.384407020005889
AEKY7KSHVOAC23ECEPRCZNZM2ZSA,20260303,20,23,0.765625,0.5901581119804671,-1.9130719884730707e-17,0.8212141114655658,-7.454609312775454e-16,0.02566294098329893,-6.699654071660548e-17,64,0.384407020005889
AHNX272ZGYILPMX4YYPWIWJSOATQ,20260101,24,26,0.8333333333333334,0.6506689257222734,-1.596618406510973e-17,0.8916999999999999,-5.729706067999455e-16,0.027865624999999998,-4.781960333610111e-17,54,0.41848935669256576
AHNX272ZGYILPMX4YYPWIWJSOATQ,20260202,24,26,0.8333333333333334,0.6506689257222734,-1.890651487209748e-17,0.9167499999999996,-6.599492510576707e-16,0.028648437499999988,-5.66064637489302e-17,54,0.41848935669256576
