uid,n_u,n_sents_user,rank_Y_c,n_u_minus_1,rank_deficient,sigma_max,energy_top1,energy_top2,energy_top4,energy_top8,energy_top16
AEARZR2FUPD7O6LU3TTTRD4NCU3Q,1,148,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFCBVSLZEW3N4WTHKN7YCQA7DHSA,1,145,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGLOSDW6BQHIKTVEKCI23IAZCY7A,1,391,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHNMPBI327EOW3J2G7EY2PHVPZLA,1,108,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGLW4V36VALHKI723PRQCKH2S7TA,1,101,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG4D7B2B6JZP6LIZXRPCYFWODKKQ,1,121,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFN7HNPPSFSTLXI3SWA6FNWKV6SA,1,235,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGWY342JFDA3VD4A5DN3RHKLIBGQ,1,292,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AF3QJUZMINQU5V6DCZIN4CPGLCOQ,1,101,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AF2KWXX365N4EN25OGZ2J3AJ46UQ,1,110,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGH5MIN6VJSDWJF5XACS6K4ZX6QQ,1,109,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH4EDJHZW7YAGYZDZFZ5REDHE3XA,1,498,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AF6UXJKNCDIFZCL3JPDPIZ3Q5ZEQ,1,127,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGSCLYM6ICDUYZPNL2EVMDECTYVA,1,122,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEDJRZNH4XDXHVSXYQOBNR4X2PAA,1,119,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AF7AJKISXNRQBAZKQPSXNAZ22QEA,1,200,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHNKWCHSFDBX35B3EY6HNRBM5KNA,1,383,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHKYX34JVRX4ZPC6FKCYHDPQTW3Q,1,148,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEYUU6URP6TMM4B4MY2Q4DSPSRZA,1,104,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEVNT7PL2427YXOIWWPUDB53VYUQ,1,109,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGH2BA6TQ43WVJL2HXW53TOBIWPA,1,434,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGOHBDT4ITFA6OJ6FYEPZ7MV5YUA,1,121,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEFLXPJNI6KE4H7FSER3QVORYN3Q,1,118,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH4D76SJ2Y3VOVHEZKVVPWO3IKIQ,1,116,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGENXWWALUHJKAUVANBE4SANON4Q,1,270,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AF4YK6ETKIRQ36LYVR4YY3ZS4ANQ,1,366,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG456PPH6KGFGQZYGO2ZDWYGKGAA,1,124,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG3IOEGF2MNX7OC7JSUPYV2Z3ITQ,1,298,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEQW2UTAF5VA3M24DLBFQG4P5RTQ,1,146,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEOMTF2KGPGBSLSLN4YCFUVTAQ6A,1,104,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGWBBHNEZXSET4S7T4Q7WC2AFY5Q,1,146,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHV65Z27776ECWFAT6I7YHKHOXRQ,1,223,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGSW2VSRS3CCXUDHTZRK4OKV4LCQ,1,117,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE2RWATLMMUSX7TMKKCP2DYHDCWQ,1,451,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE77RHC2LWRCCGDDENZO3HG6LH5Q,1,170,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEQLRFSCJIRIKSYQ2KQJCIBP4RHQ,1,364,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEYW6QANLCJWTS4I4OQGA6WUWC7Q,1,115,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGHZXVOSR6BUBEGP6K3BDYLSOJ3Q,1,137,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH4CNF7LKO5RQ6NTJPKW3RQ3MZRQ,1,154,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGT6SMFGOSFI3BRCY6DTOO4RCACQ,1,101,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHI7A36FSQATGRO2CDS6VNSVC4DA,1,128,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFCAOJBDIAIIQUFMWEPZ4NCEL2PQ,1,782,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGGPYEPHVLFMAZK5MQMZQUX6FWGA,1,103,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHMCRLIDH3MX77AHVUEZQOKZ55CQ,1,115,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGXKSKQILCBPSNPGMZ6K3AXTHBSA,1,266,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE7GA3U6Y32ZKNKWN3B32YIN7P7A,1,200,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AET4MQOLSTJDNAS27VF6JATZECGA,1,187,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFGM6B54XANJUD63MYIAYPXTR23A,1,118,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE7VDEI2MEZDY7YGDKQSSZ4CU4LA,1,114,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFLWUZCVK4MXLWIB6H2PWSQKHJTA,1,166,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGBZTDO6WLH4VW2YCOC7CKGJQNJA,1,282,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEVXQOJ4SDXQ4EFRY5GCSXXFIWXA,1,192,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEHXKS3UWSNEK2WDJQQH54O7ZAZQ,1,124,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHR3H2GGG6JCM5CECI3QMWKSTE3Q,1,111,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG7JCEMC64AM7JPATDVGP6YZOTXA,1,270,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGK5FELCLLLNYLINWVAPXS4P2MHQ,1,102,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AF6J5S76N3E52XNARY66M2ITNNZA,1,139,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFTZWAK3ZHAPCNSOT5GCKQDECBTQ,1,334,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGI7Q67LEC564DC6HJQ3FAVIYCVQ,1,169,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGSIU3JOYC6CJLFFB7APDN3UGSHQ,1,608,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHASI5YMJXXINTYKBGRHH6TYJF3Q,1,228,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE7ZWVM3BUBG5OFF37ALYQHHVHVQ,1,197,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AECJOZHQ7KWXIFZHPSOEQYHOK3IQ,1,212,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGBNDXZPUN3OWN66TYCOMCBBDU5A,1,237,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AELUXKVLA6MVN4POAMLJIP3CL3ZQ,1,110,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGYRQBBCTRZP22B2FN4S6YUQ7WBA,1,119,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEUFFWKPFIARZOLN34A72F3X4VEA,1,101,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHOHLNMGSXJLXSG7BSIJDLQLMQAQ,1,102,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEXCRWZRJLGRZPCVD3YGA5QMMVKQ,1,156,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEQCVAHIOLXISDG5N77DBCMIX46Q,1,124,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AETKRATU4ECDMBCIQVTPGFWAI7WA,1,229,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFRMOOG7VG4WSGTOQCQMGLIGC5LA_1,1,196,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH2EBJFQ2TGA23CPYUEFFK4YTANQ,1,261,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHDJUFVTKDJUUBAIFGT4WVU2YGOA,1,164,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AELWTO2FDWKKXJRJTUVK67V4PCBA,1,107,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AETU6ITSYPQHDV2VJCBWRLKFGYYQ,1,1130,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFJ6BZFH6T6LBXYN5NKMBPTHRGDA,1,341,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHCRGCRHE5P67RFURJVV6QDQDGOA,1,133,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFXKCGO537IZNJ7PULRMGKGU67RQ,1,242,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFKDMH3LF6HWDMSG7JGPQA6M4SVA,1,137,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHSA2ZQUYBCXFXDXJXDJM6LRS2GQ,1,100,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFREEUPTDM4GQPYLVA2EU546ZNNQ,1,117,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHWT25SVYZLTMOVG6O2EG7QZHL2Q,1,225,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHGKWZSYITWDZWG2XG6OYGGD423Q,1,271,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH6LMTIYS5FSMP5YFOO4DGNBVCLQ,1,109,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGB3YZIRHOSAZGQF3NRHKQJWWQTA,1,165,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHJC32PF2J3DSTP76N5YT5RF3T6Q,1,213,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEPPMFJUVGGQXIB64J6C5DNF7CJA,1,114,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH5DFCQHCPC3QBPK3KR6CNP4YLOA,1,154,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFREQVSUT5EV2MKBLWJLEPHYW5HQ,1,130,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGOVZTWAXGQ4KG3F2LFWT6DS6TKQ,1,105,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGLTT73PZMVDSUJFFTYEF5HVSJJQ,1,237,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHDHCALBCB7CJPXRW7KYVDF2KKQQ,1,313,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AELJS2BCGY3MO6DUM7UABUMIR2FQ,1,136,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHMD4J7GTK2NSI7CQVL764KXO2MA,1,118,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,1,2197,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGKBFSXT5MSPV2DLOXJ52CES22EA,1,656,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1,2062,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGH4GUP66FUWHCHHVG4QP3RW3B5Q,1,133,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGGSZYRA42CYQHGYK2WLFZW4PNVA,1,169,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHBZK7HDHJL4257LJI5UDHQIS4JA,1,127,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG7E7S3UCX7TSIX5T2XBQIJSGUBA,1,105,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFRPIQB4EY3I33OXHAWYPDLRKHQQ,1,156,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHSJLMX6XBUJSJ4HKZQ7TXSMAA5Q,1,117,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHGPQ37FYIJYULFHMF6MS5KX6VJQ,1,250,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFO2SXNWPO3ZX5SFC226HLM65YRQ,1,139,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEW6LYMS7YOBKV3SAOVF7RZZMBOA,1,209,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG5ALUCP2JUPUPJZQEGVYBWBSVZA,1,120,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGVRVBSW33TUHVPWX63GSGYVZQ6Q,1,121,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGHOTW5ZUB27GJG5FYONY4UA4W7A,1,205,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEP4KJDGBH6XPJKFEHPYSAPUNDBQ,1,257,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFAFPVBZWY74XHOKAX7AYGC77YUQ,1,108,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGM2IQT4E4RJBGCM5LJRAGVM6MBQ,1,180,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AF2B2EWI4N5H3KRSBJFWCZI4CWLQ,1,104,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGFNIYBZ7EMW3CTBLV2E75KRRI3Q,1,106,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHBQYAFF3P7663IHYQ7KCE75NQBA,1,326,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGATU6QOCPNIZ3BFMXICJCKNGN2A,1,100,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFGKTVFPZXYS23VORHBJSTSTFAOQ,1,108,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AETJVSLQFY2F7D5AZ7H4ONORPQEQ_1,1,119,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEWHLGO6FWZ4ZO7N6TX7I2FYO6EA,1,154,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFV23FOLCTY6JC6Q7P3GSJ5AABJA,1,136,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG4CEAFRHGDNLJ6FREM7SVHAEOWQ,1,462,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHEOTIG232B7ZIEZXKPDWZYMUAKA,1,122,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEFDMVDBTPVJ54OUWN5S5UAEQL2Q,1,137,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE3QO7L7NG7AUKZEYEOLHM2Q7M3Q,1,177,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHRNMCEMAIL7GCJZV7KUAO4FJPTQ,1,158,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFLNZ43COHJWS2PKMQHVOIM6FYEQ,1,221,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG2TLPRRHQWYTBYVTE35TFE4WAOQ,1,143,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEG6ASBOHNKM2H5ZOADIGDHRMUOQ,1,111,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFBLBHZPHEI3LN5WKJGOUACDPJXQ,1,128,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,1,147,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGLDJAFXAECQPHKDFOYDLI42RKDA,1,114,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE5VT32F7URDDGWM4KOVJ4LLBASQ,1,742,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHGHHV4OE2IHKOASESVYGYYBGKJA,1,153,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE2HIN4P37JPH3GCTZNNNWCK62DA,1,101,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEOGGJJ6BOOK4G6I4XVUWGRIFHLQ,1,135,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHCUI3MCE2AGX2HLG2YSWG3Z3OFA,1,112,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE4SBEJSCJAWM7CRKJDBQF3O7RGA,1,449,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGFRYMX6TRFD2SEB3OTD53KBO2QA,1,114,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGGNRJ4XCEU5NKTGXONSYA5V64QQ,1,116,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGT2J5VMSZM5773CHEA75GYTC27A,1,208,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEQWHFILX4XRKJX5WYHP7KDYLVJA,1,219,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGQFUBXP54N5SB54U5LRPL62B2NQ,1,452,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEX7JBOSL6HLYWFY33P5XD3ZPOYA,1,101,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEXWRXHUHQ3SC2PLX2TETAGTVG3A,1,232,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEUZDXOGNYGM7FLLBEFXJB5TPG5Q,1,165,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEAXAJACFMXIAAH4WOHRMXPSZWFA,1,269,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGUZIRNJXRWDW42Y6CFVVYV3XLDA,1,154,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG756GNHN6RVTR5NPNPOI7MQEQHA,1,112,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHM43UJO6V5U6IEDARDC7LS2ENOA,1,113,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGUR5Z5USANA2XCROX4ZCIDN3CYQ,1,100,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFF5UFFS2BI64ZOE7DNVJAUS5BZA,1,111,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGDHEVKQUYELZMDFFGG5UZF66JFA,1,193,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG4RGSE4RABZVOY2VKPPY4IEIEIQ,1,139,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFR6N2JHAAWJLI5EJFQDENFMVVAQ,1,356,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEXHGP5FTG3WZPUIVPEFZREQWFEA,1,130,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEUPGVS25SRCGTJDEU7ZZR4PLQTA,1,158,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGBMWG5RST3LJWQ2YSOEISPVKSBQ,1,192,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEJYZEXHGRPOQ7JWTECOBUIRSEDA,1,531,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFEIXWQVYO322QGI3W2CAAJUQSXA,1,456,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHJNTPTXK4IF4IPSOROYUNCEBVTA,1,164,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHCHV7T4WWVWJNFINVG57LX5J4GA,1,124,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFF62QYMZF44W6JUGSSSAFG2EJQQ,1,153,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFKZESU3PTCQ2UVDBDSFVFTXBFNQ_1,1,1177,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHLW5VGKONX6PWSM3OSXDJ2DM5XA,1,103,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEQ6P4YGW6NO3JICID7U73FG6HLQ,1,163,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AF3OZUPLSOGYWBRID7H2XCCD3UAQ,1,212,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_1,1,3928,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGBXYTIEHHTQW3KCY5UYSSGMIPHA,1,137,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFNYWDUPWKPQD4ZDLWBWZCJKLNDA,1,108,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFP2CXPW657I6PLKLC7XRPJWUFJQ,1,569,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGJITMTUCLDSYTUOSC2Z7OGJWXVA,1,156,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGIITTS3YV4B3OCJENLDRWU4GXFQ,1,127,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEUKAPRTGFNNOHLUKOQXBYOPOIXQ,1,120,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE6Z6YWXXT2RBZNC2E2OT66IOWUA,1,144,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGSGNSTI2FQVP2FA472PPANKG4DQ,1,101,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AG4Q6YXM5RL7XTQGDEETLNSXBBIA,1,187,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AF5FVSH64VFIXMJXQUVRYMZSFHAQ,1,101,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGU7PXXOM24XC55U2CFUTD7X6FFA,1,408,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AE25OEQL7PJ54QK4BI34RVGGGTZA,1,105,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHH3ASURHRSUP4F6CXG6KWFMAT2A,1,200,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AETBVLWLQTJUDMRM2MROJ3JFBTPQ,1,180,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGU7TAN3F323XBPIBTEW3TDAF32A,1,120,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH5NA6LIKHFQO3CDP6LULJT6VLYA,1,126,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGPV5HNR6FT7NS2WMURJXRN2PFTQ,1,252,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGCOHP26FKOWWUEPWYPWBI6SVTMQ,1,143,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHPDWNIO6GPOATZP63X3FUAQPPQA,1,299,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHSL6SPJ3F6JQU4TG2UFMHVVQCKA,1,161,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGFLWZC4BBYYE2ZY3NXNOSHSJJNA,1,107,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHKMCJ5V6ZXMMU7XSNAL5ST74WYQ,1,108,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEF6XHHY4L4AP7SECFHSOBQMAMTQ,1,117,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH4QDXAQ7DM5K24NANQ3KW2YZCZA,1,122,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHHBH4VPAVBILY6UAS4LQVX2ZTKA,1,119,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEVKA3YV63VVVWAEGQZOMUGMLM6Q,1,113,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFC7BRIIFXRLEECQLEDHJT2A55VA,1,137,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGE6JTC6BUGXNMZONP632XOJH2NA,1,109,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEOR7D5V3JGWQKFFSVO4DI44VK3A,1,106,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGTXKBHHGPNQTA7DOWDBCV4W4KXA,1,107,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFAK7NZ77T2ZVYBFTUDUE6SA3O2A,1,110,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH65J4QJTJGMTAIOUDUUQHCCHZCQ,1,142,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFKBVRDWS2ZPNM6EAEA2GRYRXFPA,1,468,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHKJSKH6YVZBHB4RWPMNZ35XTSWA,1,121,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFA367Z5MOI5XVW7IAQJS7OGXKMA,1,222,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGLS5B4FURLQYA2KPZ5GBEESTIVQ,1,105,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFD4FZHNXGOHCVTAPB7HOJSCP2EQ,1,159,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFO7DHIAAH6SJFY27S7ANI2NIZ6Q,1,181,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGALVS634GMESOLR3NZPTBMQA2MQ,1,104,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHED6ETFQH7SFT7MO23RR6TCU4HQ,1,151,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFZBRVQRMNE3RV6MZUYG4E5MZP2Q,1,430,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHMEWSYXEUHS2P3EEHMYAXRGZXXQ,1,124,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHUQHUKMW2VDHUHTAWQVVYYNER4Q,1,104,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHQYNYYZWPQ6F42O5XVCA54P7ACA,1,133,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGGJ35ARTZU3L4H6RASY3M7CTE6A,1,199,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGPZKGHFWRKC2JEEYPISHATYF52A,1,196,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AFKXEFXBBZXYWYNL7772ZQN5LSHQ,1,235,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEGABBE6I2JG6OBOSWBDN2UEZ6QA,1,102,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AHC5EUL7VWF7722WN7C3PFQSU3LA,1,142,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AGJRMIF3LHVDBHMCEYRL7GWCVMRA,1,230,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AH2IJABKXWIZIO2FYJXNFEXNRR6A,1,255,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AELUTBS3LRR5WHUB7JJ4UXR3QHPA,1,802,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
AEOROIOBPBERU4MECH4D67LANECQ,1,105,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0
