uid,V_u_A,n_A,n_B,chi_hat_B,chi_ub_B,C_B_LB
AF6HB66K65MYYKBU7CWZ5OBSEAUA,29,114,148,0.11169332597904026,0.3128968760509523,0.6756096199654065
AFYZRRCI3T6HD4Q42AQBYW75N7SA,31,106,97,0.09085051546391752,0.34067263024236305,0.6120985151045433
AGCQMKREJ7MZWNOKELGVDQ4F6HLA,23,59,62,0.13749338974087785,0.4483575481016554,0.6522318894499091
AHPOHKN4PU4W3V5PGFL7AGTAD2AA,39,185,195,0.16394395982024848,0.3396819405520488,0.7792713530267128
AH5PTXCOZ6L7I5PPNE3VRD7YSNOQ,19,64,59,0.09701928696668614,0.41842419184707547,0.5236111054929752
AFYUZU3JAPLETO7EEBA6BOU2RJSQ,29,93,77,0.18386876281613124,0.46464458056112184,0.6080773166970438
AH6MLMA37WGURO3Z33AE7WRAI4CA,24,86,69,0.18329070758738278,0.4801236113423202,0.6666937095644937
AEJSXAQNOBEI3CK3ZZMT5AAOCHBA,19,77,66,0.16503496503496504,0.46633177196340303,0.551181474480534
AGF4BUNATUPXTAIBIMBR7DBCSA5Q,46,392,414,0.1405177153150624,0.26081790894423884,0.8473795618760811
AF5JGDC5GYAXYUAXT4TMKIA73LYA,30,104,92,0.11395126612517917,0.3691465142049153,0.7435577547988994
AG73LHFDVR6BQRW2J4TNCZPZ7ZGA,19,65,69,0.1517476555839727,0.44858055933891017,0.6839845127547902
AFHAEXH6TEITVFXH7E4RWOV6HT3Q,20,49,64,0.1195436507936508,0.4255120046287529,0.5558621774938162
AGGMJWZGH5H45UG3JGME24PISUZA,24,77,72,0.10758998435054773,0.39605971478426194,0.5689152588432781
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,29,166,146,0.12990080302314597,0.33247777211106866,0.790833248079686
AEZAZKOMXKGYKLF4N4KATERBLMAA,27,82,88,0.12251828631138977,0.3834489751905524,0.6918368298646901
AFOCBFH7KGNBKSQGCSCMN6JDZ5QQ,25,83,76,0.09719298245614034,0.37796880020113094,0.6945197824656266
AFMRNKCMPCQ5LK26BNF6TCIOUJOQ,27,142,143,0.1200630355559933,0.32547338656970765,0.761377396347358
AE364T67IGWVWILEHKOWYBCB2IDA,20,48,54,0.1607267645003494,0.4938229175382768,0.586219469150203
AEO3BSI7NEEABNNTAITKL7I4IH7Q,24,62,49,0.11734693877551021,0.4706487616759159,0.5502161511004982
AHS76Z2GPIHBUHEAIIRXUEPHYMUQ,23,64,77,0.14080656185919344,0.42158237960418404,0.6226162413894247
AHEPLA43HWNAN5VRVBK457ILTEVQ,21,57,50,0.1836734693877551,0.5298371459082122,0.6501699326619461
AEKSI575UP7LPD4NUWJFI53IFV3Q,32,113,107,0.1810968083230471,0.4188429974500548,0.765490735101212
AGRY5TWPJIIYA77EQRWDAR4KEOIA,30,118,109,0.10159700985389059,0.33713155845416104,0.7141445041351653
AHHBTX27ESJYBLDTOWDXT6ROLLIQ,20,43,65,0.1658653846153846,0.4718337384504867,0.5956945765250103
AHCZW7RP5IJYIBL3GTD7QE6TW6CQ,20,59,69,0.1534526854219949,0.4502855891769323,0.6164435079155017
AEPHGBC4AGMSWWJ2TG2FOBVRJOJQ,14,51,53,0.16110304789550073,0.5005444597175837,0.6448702362084395
AFKXEFXBBZXYWYNL7772ZQN5LSHQ,28,133,102,0.1487089885459134,0.39107203956866865,0.7548035274806104
AGTXKBHHGPNQTA7DOWDBCV4W4KXA,15,54,53,0.15602322206095792,0.4954646338830408,0.47837049614293403
AGYVC7KVHP2AWM7BDCEYNHFA6F3Q,16,52,49,0.1360544217687075,0.4893562446691132,0.6196461314494355
AFYSHCJX77N6OZHBKFSTSYZGNJWQ,21,49,54,0.14605171208944795,0.47914786512737534,0.5655798297438002
AGKWJQMCUR4G6H3CUJAAS3JQFPOQ,23,61,59,0.12098188194038574,0.44238678682077504,0.5236111054929752
AH6KFWUFNLCMPBOCEHR7XQ6GDRTA,29,98,111,0.17018837018837019,0.4035718732882325,0.8077511464122461
AFMUA7K3BRXWB4XO6QARYIEBI42Q,39,251,270,0.14536692826655653,0.2943320565138523,0.8339765127769387
AHGO2TTEJQYOBIW6HXBZF7PMZOGA,26,102,83,0.16015280634734058,0.4304612243042922,0.6471768009759744
AHQINHUXG7RTVNS4B5UZV5JXGGZA,28,101,94,0.15534202699611074,0.40780783565879264,0.7753665197717576
AFJMZJ7LBFLG25RUFZ6VXZB2J2AQ,17,70,65,0.18846153846153846,0.4944298922966405,0.6129998695218872
AFXYY6I45UYTMLLLUFJZX6YFWAFQ,20,51,49,0.195578231292517,0.5488800541929226,0.6196461314494355
AFPI67RTLSRL42VFGZTOMETXABSA,21,71,82,0.09545317675398976,0.3657615947109414,0.5889174178164558
AFWTSDRXGJQT2C4VF7PJPDHDSZKA,21,83,81,0.20555555555555555,0.47922197081115425,0.7738194874304011
AHED6ETFQH7SFT7MO23RR6TCU4HQ,25,82,69,0.17050298380221654,0.46733588755715394,0.6839845127547902
AGIRT2W576QSBRPEDGFNUAWVS7DA,22,70,70,0.1515527950310559,0.44411449907478606,0.55815154698731
AGI7Q67LEC564DC6HJQ3FAVIYCVQ,25,74,95,0.15946248600223964,0.41192829466492153,0.6756794847177626
AHAPQT2ARS3JS6RZKGJT6JH4ZJAA,41,182,182,0.15068908991560925,0.3321281564757624,0.8372775308115443
AHCHHNVEFWLHKTCCPALFK4JE32AA,27,70,67,0.16870194482134782,0.46999875174978584,0.7119581267464503
AHCIJZ45JJ56KJQ7TJXXN3YH3M5A,23,56,56,0.1266233766233766,0.45371730555085454,0.6404041038680541
AH3CTKRANSNNRHTW7MSGCZG4LFXA,26,111,125,0.11948387096774193,0.3392980253724965,0.7676137810447223
AGARAGBTDWJVZAZH2DJZDDS4CQQQ,19,60,66,0.206993006993007,0.508289813921445,0.6531718816506668
AHYTEV7JD4ZPZ6C7YQYI4CM4EMHA,21,48,53,0.1937590711175617,0.5332004829396446,0.6676864852114199
AERVE4SIHRBO3DSYVVOQKQRX67CA,21,48,64,0.15079365079365079,0.4567620046287528,0.625462420574552
AFWBP55YO33V7AG7BI37EGHVV7SA,22,105,108,0.1824160609207338,0.41795060952100427,0.7226283941922855
AFSBW7GPPNRSTTEWVKJZKP526T4A,28,65,74,0.16734542761940022,0.45189021692871234,0.7368752522878421
AFYB7O3AY4KNFJ466V2KSOQB2ODQ,41,524,581,0.22479078877084693,0.32642794382802676,0.888363263010244
AEJUJLXYEFXUHS4YQTETBDYWZUXA,26,62,91,0.0989010989010989,0.35691626958142886,0.7275033133367814
AHPYMAQYN5EIXUMUTE5BLQAV5N7A,19,52,64,0.13690476190476192,0.442873115739864,0.572891826349456
AFKOASIJHRHMFC3ZM6FHBU2OIYPQ,25,79,63,0.18125960061443933,0.4921237589752169,0.6202155502317279
AEXAZTZ2QMNUW4YQMHXWRZGJLE5A,31,71,78,0.14652014652014653,0.4236728986981574,0.67115712247822
AEC4WROC543KSOU7GOBC2DDXND7Q,17,68,55,0.11380471380471381,0.4469008668426412,0.47557989721527144
AHBEI6Q4F4WHRIFK5CWQMRVPOQMA,34,131,160,0.1554245283018868,0.3489359063121343,0.7853811623454862
AFAOHY7AXIO57KZQD2WMWPAVEHCA,16,62,46,0.09371980676328502,0.45462038765081436,0.5023354776519451
AEKV4Q3JUQTQA2UR7PH7QLUHUTTQ,30,166,168,0.14998574280011406,0.33883351071668577,0.7950860542563871
AE5GEGOV3K3LNIG45Z7SFL6XHJ2Q,26,100,96,0.13596491228070176,0.38578702705914725,0.7030897041040081
AGWSEISP3NKF47Q2CG45DBOYURYA,42,212,238,0.11778888770698152,0.27645274870301295,0.7589775878968416
AEZA72MOZXB4K4VQUOROOHAVECOQ,32,152,195,0.11853026698387523,0.29426824771567556,0.8036010139380304
AGJOIAF7JKTG64GKFWQRBD7YTYNQ,24,57,64,0.15178571428571427,0.4577540681208163,0.607675818275921
AH7CUVVTYJSU4ELS3RX6FYSS2OAA,28,65,78,0.11788211788211789,0.3950348700601288,0.6562314609744706
AH65J4QJTJGMTAIOUDUUQHCCHZCQ,26,69,73,0.0821917808219178,0.370661511255632,0.7164657374470177
AEOROIOBPBERU4MECH4D67LANECQ,21,58,47,0.16188714153561518,0.5227877224231445,0.6565205468159441
AH6URM6URQ2EKVJMCPE3XZXRCIUQ,20,58,74,0.10810810810810811,0.39265289741742027,0.579176830051247
AHV7LKZELPOHGBWXQ6GLKLYHHPDA,35,87,83,0.10960916838084044,0.37991758633779205,0.6610048602223586
AGT6SMFGOSFI3BRCY6DTOO4RCACQ,17,47,54,0.16002795248078266,0.49312410551871005,0.5453077325986742
AFND6MK3CIEWNMQ4F2YISGPWTX6Q,20,62,68,0.13476733977172958,0.43160024352666704,0.662303804618508
AEMOSR6PPH6SLWWH3FTRNSCEFJSA,19,57,58,0.18269812462189958,0.5041030295022889,0.715084742455897
AGBIKKQCO7YF46LVG5FMLLUAYGOA,42,214,224,0.16019378603459322,0.3237407504983322,0.7960876344753343
AEBKVV4GWV4345OOUE6FSNSJDUMA,70,627,620,0.14715201417478763,0.24545589250792083,0.8746206587670571
AEOXOWXY6MIDO5SAXL3GPXFOWLLQ,28,72,59,0.11689070718877849,0.4382956120691678,0.5787412193093191
AHC6X7NTYM3C36TZF7C3K3Q7HDEA,46,339,343,0.1310930387192471,0.26345202853303445,0.8508794751887494
AEJ4OE2ULQVAN3AIGYVV2WLZPXWQ,21,78,85,0.10756302521008404,0.37463409982158635,0.6018639266141476
AF426CEAYWNEUOCWGK7ZAAD7GYZA,23,56,44,0.12156448202959831,0.49057620108186456,0.5570410947782973
AFOHELIML66A52IGVQREQVZ453BA,18,58,58,0.1119177253478524,0.4333226302282417,0.5916522758635323
AETCSIAIBEV7UTIQRBGI4FLLHYEA,23,72,69,0.1815856777493606,0.47841858150429806,0.5841054594245085
AHT7LA5WBAB4ROGSGGDPSOYFORHQ,20,90,83,0.197472818101675,0.4677812360586266,0.8113023171766427
AHFARMUVPKFUECSFCFMWDKRHYYKA,21,62,43,0.18161683277962348,0.5593123686127668,0.5744483048448026
AG64X4UTSQEXRNHWGWME6HL6HYXA,22,74,81,0.1095679012345679,0.3832343164901666,0.6115965039130546
AGTGHYRTZXKX4AIL42A3FKWR7SOQ,31,181,177,0.14798407806882383,0.33248993759495693,0.8258256267842524
AFYCLJKUNJR5P62O2IF5ULMAWPQQ,18,58,63,0.07782898105478751,0.38869313941556505,0.4668264493140682
AHC7TXAWP6DKHKM75VOZCHZBSKZA,19,59,55,0.1723905723905724,0.5054867254284998,0.7011707459207333
AFY7R6NIDZW2RYSE36LMS4OVETZA,20,90,83,0.14957390537760798,0.41988232333455955,0.6471768009759744
AGZHZS4YKICTOZ3XYAYLWKA2OCDA,19,61,59,0.22910578609000584,0.5505106909703952,0.48815404555803327
AGHOTW5ZUB27GJG5FYONY4UA4W7A,26,110,95,0.14020156774916012,0.392667376411842,0.6279930068166077
AFLTMIAEVQND46Q243LNEFKJ57CA,22,49,71,0.07364185110663984,0.36620355515037,0.5186210527214432
AFNKQZEEGYXHXOSHESNOE3ELUACA,23,80,99,0.1908884766027623,0.4381482455459459,0.7479128949266918
AHYDC3YH4YUXVQHQXKJRPJJUMDHA,17,91,67,0.21076436001809137,0.5120611669465294,0.6577980543656652
AHESUURQOOLW6WCO5JVH34XXQ4VQ,24,79,62,0.1501850872554204,0.4610492456161979,0.5609326986953191
AFVQ6XMBHSGTRAUUEYSUJ5K7WT7Q,41,176,173,0.11036429627638124,0.29700324238387554,0.7527599809620509
AFZIIL5E6KJ73THDLDYHPGRHREEA,26,80,96,0.1642543859649123,0.4140765007433578,0.6908634469923933
AGDJL2BHGWTC3WWWE7UKNMLF6AZQ,24,74,66,0.17156177156177158,0.4728585784902096,0.7874133536495276
AGEXJG5LADC64QIVX3RMUA4GEVWA,18,49,52,0.14027149321266968,0.47971290503475256,0.5512847671309347
AGWITEYQTALYN73Y2AP27U5J46HQ,24,74,72,0.12050078247261346,0.4089705129063277,0.7302041320673944
AGQANC4MDXQAMK5QBH42MAM3KKXQ,17,53,48,0.16046099290780141,0.513762815808207,0.497690428036036
AGZZURKYSVGYT53XSNBL7GVIL4GA,21,69,68,0.21334503950834066,0.510177943263278,0.662303804618508
AHBORN7QVR52CPM5PSTBHFLVCJUA,26,97,87,0.14808874632451216,0.4120360751767518,0.7300028291457613
AEQUPI4IDAOEZ7ZMTTMOGSDKBH5A,17,60,59,0.09877264757451783,0.4201775524549071,0.4707801665741233
AEIDUSX3CGQI3URKTYY7U2JRMPZQ,54,200,154,0.14633732280791104,0.3435823834362057,0.7697133077380016
AGEMMF33OU43HMF3U5ZSEQZUOQ2A,27,61,41,0.10609756097560975,0.4931203169961047,0.4780124919711856
AEYQ5YP2XQD6ABDBCVPECI6LFO2Q,22,88,79,0.14962674456345343,0.4267794967414643,0.6749222844276285
AGQPPOLMA6U2DAA5I5SP3M4QJSFA,40,152,125,0.10206451612903227,0.3218786705337868,0.8074569443668167
AFH3T3A3DVGLLVJPET6OAEHNWPQA,27,69,57,0.10025062656641603,0.42734455549389394,0.5468153502685318
AEZY3WQ5CO4DOXRNJOWWXJYKCAXQ,25,103,120,0.14285714285714285,0.36630483522808643,0.6899880399949905
AGG57MAZR474OPZD356G7BL2EXRQ,14,45,59,0.09994155464640561,0.42134645952679495,0.41998244836594
AHH53Q3XLBEEPK36DLJ5UDEVZM5Q,30,119,125,0.1583225806451613,0.37813673504991585,0.7483150488090808
AEVHHDEEO6UERLRZC3E2IYDZOEHA,25,128,120,0.16806722689075632,0.3915149192616999,0.6995487133971237
AGM7QZOUXUAKEPGNXQNR6UVFVHPA,25,131,118,0.11473272490221642,0.3400660852387989,0.7344204536217402
AF6EOOWDGXOGQSENWNYO4AQ77CUQ,39,214,232,0.1473727422003284,0.308075194640523,0.8233151476009781
AGTMMNTVLEDXN3TWKWUOI5L5Q2TA,24,76,58,0.16091954022988506,0.4823244451102744,0.5724451086946694
AF4JG6AGQZ26FUBADCRC6CZ4Z26A,33,92,85,0.17507002801120447,0.4421411026227068,0.7683996480589794
AE4XAONOTHWDUYQGLCZSHVJ4TP3A,38,199,231,0.15343497082627516,0.31483461722301054,0.776784589965779
AHVMJWRWKAWN3HWY5EP2ZIVWW62Q,20,55,54,0.14605171208944795,0.47914786512737534,0.5655798297438002
AHSGXUUQSRZPYZN2AKZ2BTAMS4AQ,24,58,58,0.1088929219600726,0.4302978268404619,0.5166068802770301
AHKIOQRM2H4FEMS5PI7J5RMPJKQA,25,117,100,0.18545454545454546,0.4302292285226271,0.7380310478425417
AFAFYXZDO7IQMWKTKLIE6VDCPPMA,24,92,95,0.167973124300112,0.4204389329627939,0.6516195434557626
AEYLTTG6BD636LJSNQICVOWDJLDA,39,268,242,0.14231336373924078,0.2996604894303576,0.8106382634413956
AHADLK72WU2URWGZLNJCYYV7F2JQ,23,51,54,0.11809923130677848,0.45119538434470585,0.5655798297438002
AF2ACCKOTUKHIGCZHGHSZXMJDTKQ,37,154,134,0.14757041858377287,0.359023538667973,0.7201521632065537
AGXKSKQILCBPSNPGMZ6K3AXTHBSA,26,132,134,0.1305128492873976,0.3419659693715977,0.7823155932280934
AEUXRQJTAD7YFA5OZG6LFOMVX6SQ,19,75,81,0.11203703703703703,0.38570345229263575,0.6393485662565761
AHJZK7DAWKCCNUCXXQXPS4URHJXA,19,60,52,0.17043740573152338,0.5098788175536062,0.638878544449677
AG2YZT7UL3WX3GXGTLDVHHTQNSWQ,24,88,103,0.11764705882352941,0.3600101098462846,0.7217203960943839
AFBR5VDMITJI24U5KZRYEPET3TJQ,38,209,221,0.11402714932126697,0.2790542069802513,0.7671685761255788
AE7PTCW7PBAYTJAO4F5QMUZ2GODA,30,101,96,0.2625,0.5123221147784456,0.7534643113989653
AEVZZ2TAOV3HJQD2FJ6NPFFLIQQQ,23,61,55,0.18585858585858586,0.5189547388965132,0.6562836396144929
AG5ALUCP2JUPUPJZQEGVYBWBSVZA,21,59,61,0.15628415300546447,0.47228691003742407,0.6280568323013574
AG7TKTNIUPIPKJC4R6RVJZ5OECEQ,25,66,69,0.10230179028132992,0.39913469403626733,0.6164435079155017
AEZ75ZGNAG3HTCX7UJJ5NZYKD5HA,30,154,162,0.1326585384556399,0.32497169207811605,0.7953623391749634
AEVVEYZF4MQDPC2BY2HBBNGZRYHA,27,187,195,0.18710018503832937,0.36283816577012973,0.7974679193224983
AE4XVWBZQQW6XC7TWY7TLC6QPHKA,30,120,150,0.18460850111856822,0.38446619294132467,0.702113299397984
AE5HOA4YXILTVNUKYPDZOADT6MPQ,30,66,60,0.11129943502824859,0.4273021920602082,0.6035695340495391
AGNE2VHYOU4D22WTQMGNQMHPZHUA,15,54,49,0.13350340136054423,0.4868052242609499,0.5728493353252115
AFR3I45A3TZAQV2AIZOAZBKPUOUQ,25,71,68,0.07199297629499561,0.36882588004993305,0.6450938538299912
AEIE2UJDKWR3NG3CE34PT7R3QSVQ,45,300,273,0.14035229476405947,0.2887687466415282,0.8270208260109261
AEROQUUIQIBMTURT6F67MG273XFA,19,55,50,0.1730612244897959,0.519224901010253,0.5145999324265984
AH7BKWN5OQPMQXJ4ID2CDIUSZ5CA,17,52,57,0.18984962406015038,0.5169435529876283,0.6669945733865204
AERA2QF2GEAJIAHJVKPK5DQHB7AA,16,61,43,0.20376522702104097,0.5814607628541844,0.6012551298368389
AEK3Q3YE25YBBW4NBUGXY3LP3JEA,20,57,58,0.1869328493647913,0.5083377542451806,0.5916522758635323
AHVBNM37DPQ3X527HJUDBMKJCEEA,24,81,76,0.16701754385964912,0.44779336160463973,0.7601120350769943
AEBNZGOWU7JLSAMWJFWOYNKN4QHA,24,70,67,0.15377657168701944,0.4550733786154575,0.6403789360053062
AGZRMANKR7DOKXA7CSLFIIZXBPGQ,20,53,54,0.18658280922431866,0.5196789622622461,0.5453077325986742
AFSN2VRJ3SF7TUDX3BJNQZXGRPWQ,20,63,48,0.17375886524822695,0.5270606881486326,0.5652484470288064
AEOUNGYXHQECUPRUCSZUSVXUGP2Q,18,72,56,0.12012987012987013,0.44722379905734805,0.619539725880391
AE2B73KPXHFCO2FD4L5CR7BVFISA,21,59,58,0.07683000604960677,0.3982349109299961,0.6111913791378998
AHH667MCWRTSMWKYOVEN4PMWLDHQ,21,53,48,0.10726950354609929,0.460571326446505,0.433867544535409
AGNFGBZW7HNYC5LDKBV34LQZ2YBA,19,57,61,0.1273224043715847,0.44332516140354433,0.5547042225472776
AFP2CXPW657I6PLKLC7XRPJWUFJQ,40,265,304,0.18668577384054194,0.3270736827130373,0.8017833202370552
AFZUK3MTBIBEDQOPAK3OATUOUKLA,29,120,135,0.15809839690436706,0.36955151698856714,0.7658272511767198
AGOL4YVNGWMNV5WJWSA4IRBTSZ4A,34,109,111,0.19066339066339066,0.424046893763253,0.6567863749057792
AH7VYZN3WN5YY6N3CFLIY7426GYQ,25,69,78,0.12321012321012322,0.4003628753881341,0.612553570326716
AFURBA64TYZCPYT5BXLKHOIDWO4A,16,47,63,0.1336405529953917,0.4445047113561692,0.6022057325793105
AEQWHFILX4XRKJX5WYHP7KDYLVJA,24,99,120,0.17128851540616247,0.39473620777710605,0.6995487133971237
AGDVIDD523KC4LS2WMDIXUPRGABA,20,91,93,0.12529219261337074,0.3804874406931069,0.7329076187213419
AHWJGIMDAMS4WBLZAGOYMXYDSDLA,45,306,270,0.17169213823488916,0.3206572664821849,0.8120910026294259
AG7Y5UMCEMWJOXKMOJKW3WNNHG6Q,34,148,136,0.14281045751633986,0.35270301664074993,0.7763490774750708
AGY5AUOWAZ52AMPFYIILS3M53RZA,17,54,61,0.12622950819672132,0.442232265228681,0.5726190191204755
AEHCGXYNYNEZT6YVDLAVWPZ7R4ZQ,15,57,57,0.23684210526315788,0.5639360341906358,0.6459764496621503
AFW5SIGDUGYOBFH7NFQANKDR3TPA,21,46,61,0.12295081967213115,0.43895357670409074,0.5024349044309543
AE3RLEXEQRD2K7SCXE7HBCOMRDTA,17,47,57,0.09085213032581453,0.4179460592532924,0.5279666876087183
AGZ7N4QS64RBGDJ5HW2Z4BOX2WPQ,19,52,53,0.12772133526850507,0.4671627470905879,0.5794774148253274
AFTCOHCMM4Q633XYBEWYEWS7H46Q,21,64,61,0.1540983606557377,0.47010111768769736,0.6092753847257502
AEZUYDP2QQDANWCMHUYJDONZYV2A,17,56,64,0.09027777777777778,0.39624613161287986,0.5390565752926517
AHDHCALBCB7CJPXRW7KYVDF2KKQQ,39,155,158,0.1581875352737241,0.35291981737034217,0.767689822185636
AE5ZXSOGDJVHJQZZIPWCGIOAWTUQ,15,54,73,0.18188736681887366,0.4703570972525879,0.619639599920148
AHQMCHVUHJFWMNDCPM5VNJRY7LDA,26,75,92,0.1278069756330626,0.38300222371279874,0.5238410675171583
AHRC5Q3ZFV5WWITJOSVDWF57LMGA,21,59,55,0.1292929292929293,0.4623890823308567,0.7245961900554733
AF5RRRO3XOBWXMELE6NO4SJNOSAA,17,47,65,0.07211538461538461,0.3780837384504867,0.5125947916301135
AGU7PO73VGUO6TWDTPEEAP7JGC5Q,33,113,109,0.11348963642541625,0.3490241850256867,0.7469975040772547
AG4QQGPDZIE3Y3HF3QYWOBWBH2QA,20,60,89,0.1501532175689479,0.4110839064481105,0.6304515546580167
AHKL2IAC36ECZBY6GALHYGJKSJCA,24,75,78,0.09324009324009325,0.37039284541810413,0.5983245948043638
AHIF5F7OVMGSN3RFGZT5YGL3AM3Q,26,81,70,0.12380952380952381,0.416371227853254,0.6709721213417411
AGGSZYRA42CYQHGYK2WLFZW4PNVA,21,89,80,0.12373417721518987,0.39740059247078857,0.5662916493170496
AHGFE65TS742WVLX5LVITKOZM2CA,31,133,122,0.1091992954884162,0.33080788092731417,0.6946865314339195
AE27M52WTNJGLONE7KTAEOHZRJIA,18,54,46,0.1391304347826087,0.5000310156701381,0.4796071750005359
AG773IIH5JWYUNOQQVNEXQGDRN4Q,46,417,376,0.14299290780141843,0.2692258121327594,0.8293533095462116
AHQ63Y3CMMAXTCZPQH72VMXWBPDQ,19,63,57,0.15726817042606517,0.4843620993535431,0.6885100653153211
AFFNS3Q4QAGF76NDEIMZ2MTFSB7A,28,98,107,0.09222359372244754,0.3299697828494552,0.6141131389295196
AEIOOSP7SVTJCXS53SSMVOMO3WKQ,25,71,96,0.1074561403508772,0.3572782551293227,0.7154517315913258
AF42I4ERCBTGOVGQZS2HVNAUV6EA,14,54,60,0.2135593220338983,0.529562079065858,0.6419685209161736
AG5LRZ72HYVRRP43W2JMFC4SYP4A,23,85,63,0.1443932411674347,0.4552573995282122,0.6761283879605628
AFNUHCITVPCKVVAAYVQH4JNECFWA,21,62,79,0.14995131450827653,0.4271040666862874,0.6898928570624696
AHCUWSZJ7OE2SWMIM6EID2NM7XCA,19,54,52,0.13951734539969834,0.4789587572217812,0.638878544449677
AF2KWXX365N4EN25OGZ2J3AJ46UQ,19,51,59,0.12682641729982466,0.448231322180214,0.5236111054929752
AE47KV6GYAL37KXMPJNXFLVIHJPA,16,53,69,0.1287297527706735,0.4255626565256109,0.5682427607374647
AHSSDNEMHCJBRRMCLPGASYU2JQLQ,21,62,68,0.11501316944688324,0.41184607320182065,0.5156986437921111
AHSYQZJEGKCFTMBUTH6K47V5OU6A,30,109,129,0.22759205426356588,0.4439443520888515,0.7743850698971615
AHOBK4UZRRWCWEHSRSQOZXPHWS7A,25,54,50,0.13306122448979593,0.47922490101025295,0.5360430080307526
AFAQEPXRG5ZG3OJNGSBWWXBO4JLA,28,88,63,0.17562724014336917,0.4864913985041467,0.6761283879605628
AGHHCLYVRWDCHRLU5XLZYZICDNBQ,18,48,53,0.14513788098693758,0.48457929280902046,0.4979217652317703
AGS2KXBTAM44IW7T4FPSTTO3ZISQ,41,269,297,0.09473109473109473,0.2370034893857508,0.8607887490416571
AEBQCCHFNT4D4HKLOU64IBWYX4IQ,17,51,66,0.23403263403263402,0.535329440961072,0.6531718816506668
AEH2JMQUALDX63YY5EG6XQSX55DA,20,55,54,0.17260656883298392,0.5057027218709114,0.586219469150203
AEWHLGO6FWZ4ZO7N6TX7I2FYO6EA,22,83,71,0.2579476861167002,0.5505093901604303,0.7629868408252065
AEXP2IBYPZQKMOVKNYX53XVBX5BA,76,574,521,0.10838623948028939,0.21572703883438815,0.8601923396413298
AEW6DQRE6GSOIU5VAPACM56T7ADQ,33,106,84,0.12994836488812392,0.39701943949962626,0.7506877358112892
AFDFTOOEH2YAHC3FCJUXZ6Q3E2HQ,24,97,90,0.216729088639201,0.474744259319531,0.7520887970620709
AH34XZLFFNGG35PVAA5P35T6FMMQ,28,136,137,0.1860240446543581,0.39591660377876814,0.7258719581483177
AEERPQ3ERAHDP44DLQDHLZ3G53MQ,20,45,62,0.15388683236382866,0.4647509907246062,0.5965836642302969
AGHYDPVLKBYDXTPJQCLDQLESK7LQ,21,48,55,0.18585858585858586,0.5189547388965132,0.5524023011875804
AEXPJUSFZID56K6EIKI4OQ6E5W6A,19,61,56,0.1253246753246753,0.4524186042521532,0.5990868734757044
AHIP4YNGJHFG2XOFL3A4DUNNPEDQ,17,47,56,0.1305194805194805,0.4576134094469584,0.6617228619761635
AFKSO4QAZKP4GZMNTI2TSHFMPPXQ,27,61,62,0.074034902168165,0.3848990605289425,0.526276279720809
AHNIPRAKWLONQWATDOZ73ZM4PH7Q,25,74,63,0.08960573476702509,0.4004698931278026,0.5669930617557406
AGLBN3MINRB7262SANHMPBSRLVXA,29,133,150,0.08411633109619687,0.2839740229189533,0.5784783404772015
AHNNHOY7YG6U7QQYTUAJKPHF2NHA,18,60,47,0.15356151711378355,0.5144620980013129,0.5812352083539684
AHTPJH2GRKY3ATUF377HTJLNGI7A,20,51,61,0.1448087431693989,0.4608115002013585,0.6666584693070692
AFAVAUPHJ4CFL75JGCGY6H7XK6PQ,27,74,60,0.12146892655367232,0.43747168358563193,0.5483007821278327
AEHC3WKW7WCNNPC5S23T4COBVADA,19,68,46,0.2492753623188406,0.6101759432063699,0.5982899322797393
AEGJUYLQ33YRTQUTCMCJNFRQ7SMQ,61,381,329,0.11857810067462377,0.25373230965309956,0.8851908297947102
AEIGI2BSHJLGSDDP6V2JO7MTABUQ,36,80,100,0.09878787878787879,0.34356256185596046,0.7259601888760665
AHWAVTDTHEKLCOWMFZ2MCLGVYZUA,25,58,55,0.1771043771043771,0.5102005301423045,0.6134936628587425
AH4VRF3XSROKY4VFKDERPGK2MYUQ,25,127,147,0.15254869070916038,0.3551256597970831,0.7513518279026131
AEN6EKH7NJ2VGWM2WWVDXORGLNIA,24,92,71,0.1561368209255533,0.4486985249692835,0.6920282749619573
AEELNPQG53TVUO2VBGJNSPQAOZJQ,18,46,56,0.12727272727272726,0.45436665620020517,0.6617228619761635
AH3UA2OVRWGWLLE4OWHRZJ6S6N6Q,21,62,77,0.1599453178400547,0.44072113558504533,0.7138941943808383
AECF2YX7HBNFG7GE4SDPVTLHGI3A,14,45,60,0.18135593220338983,0.4973586892353494,0.6225974574464043
AGKMJKWW2AZPOJGCZGHMNYONC33Q,18,84,90,0.16729088639200998,0.4253060570723399,0.6721127445106276
AHW4RM32F7UDMQ5ETAMLLHIPSZHQ,33,176,172,0.16544267645858834,0.35208162256608266,0.8579501038113431
AGGPFZDUFMEICMMF73QJCIO7CGLQ,24,91,80,0.09841772151898734,0.37208413677458607,0.5662916493170496
AHR3ON2IRYSXJZZP5FVCLIESBSAQ,18,40,60,0.14858757062146893,0.46459032765342856,0.5848581866522475
AHLQ7RTLYEVSPPFCUB7K7CCYOV5Q,20,66,51,0.09411764705882353,0.44028132357928057,0.40306917634949413
AH5KZK4WNQG4E6GKEZORFDZSTN5A,22,53,52,0.16063348416289594,0.5000748959849788,0.47001439576473186
